control,count,fold,support,variant
causal_contextual_topk2,23,3,"8,16",position_only
causal_contextual_topk2,10,3,"14,1",position_only
causal_contextual_topk2,6,3,"14,6",position_only
causal_contextual_topk2,6,3,"3,1",position_only
causal_contextual_topk2,5,3,"14,19",position_only
causal_contextual_topk2,4,3,"1,3",position_only
causal_contextual_topk2,2,3,"1,14",position_only
causal_contextual_topk2,2,3,"3,16",position_only
causal_contextual_topk2,2,3,"3,8",position_only
causal_contextual_topk2,1,3,"14,8",position_only
causal_contextual_topk2,1,3,"3,9",position_only
causal_contextual_topk2,1,3,"8,14",position_only
causal_contextual_topk2,1,3,"8,3",position_only
causal_contextual_topk2,2,3,"0,12",past_context_only
causal_contextual_topk2,2,3,"0,3",past_context_only
causal_contextual_topk2,2,3,"12,0",past_context_only
causal_contextual_topk2,2,3,"14,19",past_context_only
causal_contextual_topk2,2,3,"15,3",past_context_only
causal_contextual_topk2,2,3,"16,1",past_context_only
causal_contextual_topk2,2,3,"16,19",past_context_only
causal_contextual_topk2,2,3,"19,18",past_context_only
causal_contextual_topk2,2,3,"22,1",past_context_only
causal_contextual_topk2,2,3,"9,11",past_context_only
causal_contextual_topk2,1,3,"0,1",past_context_only
causal_contextual_topk2,1,3,"0,6",past_context_only
causal_contextual_topk2,1,3,"1,14",past_context_only
causal_contextual_topk2,1,3,"1,16",past_context_only
causal_contextual_topk2,1,3,"1,6",past_context_only
causal_contextual_topk2,1,3,"10,1",past_context_only
causal_contextual_topk2,1,3,"10,15",past_context_only
causal_contextual_topk2,1,3,"10,19",past_context_only
causal_contextual_topk2,1,3,"11,12",past_context_only
causal_contextual_topk2,1,3,"11,9",past_context_only
causal_contextual_topk2,1,3,"12,1",past_context_only
causal_contextual_topk2,1,3,"12,21",past_context_only
causal_contextual_topk2,1,3,"12,3",past_context_only
causal_contextual_topk2,1,3,"12,9",past_context_only
causal_contextual_topk2,1,3,"13,0",past_context_only
causal_contextual_topk2,1,3,"14,1",past_context_only
causal_contextual_topk2,1,3,"15,14",past_context_only
causal_contextual_topk2,1,3,"15,17",past_context_only
causal_contextual_topk2,1,3,"17,1",past_context_only
causal_contextual_topk2,1,3,"17,12",past_context_only
causal_contextual_topk2,1,3,"17,16",past_context_only
causal_contextual_topk2,1,3,"17,3",past_context_only
causal_contextual_topk2,1,3,"18,21",past_context_only
causal_contextual_topk2,1,3,"19,1",past_context_only
causal_contextual_topk2,1,3,"20,14",past_context_only
causal_contextual_topk2,1,3,"21,0",past_context_only
causal_contextual_topk2,1,3,"21,12",past_context_only
causal_contextual_topk2,1,3,"21,17",past_context_only
causal_contextual_topk2,1,3,"21,6",past_context_only
causal_contextual_topk2,1,3,"23,17",past_context_only
causal_contextual_topk2,1,3,"23,19",past_context_only
causal_contextual_topk2,1,3,"23,6",past_context_only
causal_contextual_topk2,1,3,"3,0",past_context_only
causal_contextual_topk2,1,3,"3,1",past_context_only
causal_contextual_topk2,1,3,"3,11",past_context_only
causal_contextual_topk2,1,3,"4,12",past_context_only
causal_contextual_topk2,1,3,"5,15",past_context_only
causal_contextual_topk2,1,3,"6,1",past_context_only
causal_contextual_topk2,1,3,"6,12",past_context_only
causal_contextual_topk2,1,3,"6,16",past_context_only
causal_contextual_topk2,1,3,"7,16",past_context_only
causal_contextual_topk2,1,3,"8,18",past_context_only
causal_contextual_topk2,1,3,"8,23",past_context_only
causal_contextual_topk2,1,3,"9,1",past_context_only
contextual_topk1_control,12,3,2,actual_full_context
contextual_topk1_control,9,3,4,actual_full_context
contextual_topk1_control,6,3,22,actual_full_context
contextual_topk1_control,5,3,17,actual_full_context
contextual_topk1_control,4,3,13,actual_full_context
contextual_topk1_control,4,3,5,actual_full_context
contextual_topk1_control,3,3,12,actual_full_context
contextual_topk1_control,3,3,15,actual_full_context
contextual_topk1_control,3,3,18,actual_full_context
contextual_topk1_control,3,3,19,actual_full_context
contextual_topk1_control,2,3,20,actual_full_context
contextual_topk1_control,2,3,7,actual_full_context
contextual_topk1_control,1,3,1,actual_full_context
contextual_topk1_control,1,3,10,actual_full_context
contextual_topk1_control,1,3,11,actual_full_context
contextual_topk1_control,1,3,14,actual_full_context
contextual_topk1_control,1,3,23,actual_full_context
contextual_topk1_control,1,3,3,actual_full_context
contextual_topk1_control,1,3,6,actual_full_context
contextual_topk1_control,1,3,8,actual_full_context
contextual_topk1_control,13,3,2,causal_current_past_position
contextual_topk1_control,7,3,4,causal_current_past_position
contextual_topk1_control,6,3,14,causal_current_past_position
contextual_topk1_control,5,3,22,causal_current_past_position
contextual_topk1_control,5,3,23,causal_current_past_position
contextual_topk1_control,3,3,1,causal_current_past_position
contextual_topk1_control,3,3,12,causal_current_past_position
contextual_topk1_control,3,3,13,causal_current_past_position
contextual_topk1_control,3,3,17,causal_current_past_position
contextual_topk1_control,3,3,8,causal_current_past_position
contextual_topk1_control,2,3,0,causal_current_past_position
contextual_topk1_control,2,3,11,causal_current_past_position
contextual_topk1_control,2,3,19,causal_current_past_position
contextual_topk1_control,2,3,20,causal_current_past_position
contextual_topk1_control,2,3,7,causal_current_past_position
contextual_topk1_control,1,3,18,causal_current_past_position
contextual_topk1_control,1,3,3,causal_current_past_position
contextual_topk1_control,1,3,5,causal_current_past_position
contextual_topk1_control,14,3,8,current_hidden_only
contextual_topk1_control,10,3,4,current_hidden_only
contextual_topk1_control,6,3,2,current_hidden_only
contextual_topk1_control,5,3,5,current_hidden_only
contextual_topk1_control,3,3,13,current_hidden_only
contextual_topk1_control,3,3,17,current_hidden_only
contextual_topk1_control,3,3,22,current_hidden_only
contextual_topk1_control,3,3,6,current_hidden_only
contextual_topk1_control,3,3,9,current_hidden_only
contextual_topk1_control,2,3,11,current_hidden_only
contextual_topk1_control,2,3,12,current_hidden_only
contextual_topk1_control,2,3,14,current_hidden_only
contextual_topk1_control,2,3,16,current_hidden_only
contextual_topk1_control,2,3,18,current_hidden_only
contextual_topk1_control,1,3,15,current_hidden_only
contextual_topk1_control,1,3,20,current_hidden_only
contextual_topk1_control,1,3,21,current_hidden_only
contextual_topk1_control,1,3,3,current_hidden_only
contextual_topk1_control,17,3,22,position_only
contextual_topk1_control,16,3,4,position_only
contextual_topk1_control,14,3,9,position_only
contextual_topk1_control,13,3,11,position_only
contextual_topk1_control,4,3,7,position_only
contextual_topk1_control,11,3,2,past_context_only
contextual_topk1_control,7,3,4,past_context_only
contextual_topk1_control,6,3,23,past_context_only
contextual_topk1_control,5,3,22,past_context_only
contextual_topk1_control,4,3,14,past_context_only
contextual_topk1_control,4,3,18,past_context_only
contextual_topk1_control,4,3,19,past_context_only
contextual_topk1_control,3,3,15,past_context_only
contextual_topk1_control,3,3,6,past_context_only
contextual_topk1_control,3,3,7,past_context_only
contextual_topk1_control,2,3,12,past_context_only
contextual_topk1_control,2,3,13,past_context_only
contextual_topk1_control,2,3,20,past_context_only
contextual_topk1_control,2,3,21,past_context_only
contextual_topk1_control,1,3,0,past_context_only
contextual_topk1_control,1,3,10,past_context_only
contextual_topk1_control,1,3,11,past_context_only
contextual_topk1_control,1,3,17,past_context_only
contextual_topk1_control,1,3,5,past_context_only
contextual_topk1_control,1,3,8,past_context_only
causal_contextual_topk1_control,11,3,20,actual_causal_context
causal_contextual_topk1_control,10,3,11,actual_causal_context
causal_contextual_topk1_control,5,3,1,actual_causal_context
causal_contextual_topk1_control,5,3,9,actual_causal_context
causal_contextual_topk1_control,4,3,22,actual_causal_context
causal_contextual_topk1_control,4,3,6,actual_causal_context
causal_contextual_topk1_control,3,3,12,actual_causal_context
causal_contextual_topk1_control,3,3,17,actual_causal_context
causal_contextual_topk1_control,3,3,21,actual_causal_context
causal_contextual_topk1_control,2,3,0,actual_causal_context
causal_contextual_topk1_control,2,3,18,actual_causal_context
causal_contextual_topk1_control,2,3,2,actual_causal_context
causal_contextual_topk1_control,2,3,3,actual_causal_context
causal_contextual_topk1_control,1,3,10,actual_causal_context
causal_contextual_topk1_control,1,3,13,actual_causal_context
causal_contextual_topk1_control,1,3,14,actual_causal_context
causal_contextual_topk1_control,1,3,15,actual_causal_context
causal_contextual_topk1_control,1,3,23,actual_causal_context
causal_contextual_topk1_control,1,3,5,actual_causal_context
causal_contextual_topk1_control,1,3,7,actual_causal_context
causal_contextual_topk1_control,1,3,8,actual_causal_context
causal_contextual_topk1_control,11,3,20,causal_current_past_position
causal_contextual_topk1_control,10,3,11,causal_current_past_position
causal_contextual_topk1_control,5,3,1,causal_current_past_position
causal_contextual_topk1_control,5,3,9,causal_current_past_position
causal_contextual_topk1_control,4,3,22,causal_current_past_position
causal_contextual_topk1_control,4,3,6,causal_current_past_position
causal_contextual_topk1_control,3,3,12,causal_current_past_position
causal_contextual_topk1_control,3,3,17,causal_current_past_position
causal_contextual_topk1_control,3,3,21,causal_current_past_position
causal_contextual_topk1_control,2,3,0,causal_current_past_position
causal_contextual_topk1_control,2,3,18,causal_current_past_position
causal_contextual_topk1_control,2,3,2,causal_current_past_position
causal_contextual_topk1_control,2,3,3,causal_current_past_position
causal_contextual_topk1_control,1,3,10,causal_current_past_position
causal_contextual_topk1_control,1,3,13,causal_current_past_position
causal_contextual_topk1_control,1,3,14,causal_current_past_position
causal_contextual_topk1_control,1,3,15,causal_current_past_position
causal_contextual_topk1_control,1,3,23,causal_current_past_position
causal_contextual_topk1_control,1,3,5,causal_current_past_position
causal_contextual_topk1_control,1,3,7,causal_current_past_position
causal_contextual_topk1_control,1,3,8,causal_current_past_position
causal_contextual_topk1_control,11,3,20,current_past_no_position
causal_contextual_topk1_control,9,3,11,current_past_no_position
causal_contextual_topk1_control,7,3,1,current_past_no_position
causal_contextual_topk1_control,5,3,9,current_past_no_position
causal_contextual_topk1_control,4,3,22,current_past_no_position
causal_contextual_topk1_control,3,3,12,current_past_no_position
causal_contextual_topk1_control,3,3,2,current_past_no_position
causal_contextual_topk1_control,3,3,21,current_past_no_position
causal_contextual_topk1_control,3,3,3,current_past_no_position
causal_contextual_topk1_control,3,3,6,current_past_no_position
causal_contextual_topk1_control,2,3,0,current_past_no_position
causal_contextual_topk1_control,2,3,17,current_past_no_position
causal_contextual_topk1_control,1,3,10,current_past_no_position
causal_contextual_topk1_control,1,3,13,current_past_no_position
causal_contextual_topk1_control,1,3,14,current_past_no_position
causal_contextual_topk1_control,1,3,15,current_past_no_position
causal_contextual_topk1_control,1,3,18,current_past_no_position
causal_contextual_topk1_control,1,3,23,current_past_no_position
causal_contextual_topk1_control,1,3,5,current_past_no_position
causal_contextual_topk1_control,1,3,7,current_past_no_position
causal_contextual_topk1_control,1,3,8,current_past_no_position
causal_contextual_topk1_control,13,3,14,current_hidden_only
causal_contextual_topk1_control,7,3,3,current_hidden_only
causal_contextual_topk1_control,6,3,11,current_hidden_only
causal_contextual_topk1_control,5,3,12,current_hidden_only
causal_contextual_topk1_control,5,3,17,current_hidden_only
causal_contextual_topk1_control,5,3,20,current_hidden_only
causal_contextual_topk1_control,5,3,9,current_hidden_only
causal_contextual_topk1_control,3,3,10,current_hidden_only
causal_contextual_topk1_control,3,3,13,current_hidden_only
causal_contextual_topk1_control,3,3,7,current_hidden_only
causal_contextual_topk1_control,2,3,1,current_hidden_only
causal_contextual_topk1_control,2,3,22,current_hidden_only
causal_contextual_topk1_control,1,3,0,current_hidden_only
causal_contextual_topk1_control,1,3,16,current_hidden_only
causal_contextual_topk1_control,1,3,18,current_hidden_only
causal_contextual_topk1_control,1,3,6,current_hidden_only
causal_contextual_topk1_control,1,3,8,current_hidden_only
causal_contextual_topk1_control,21,3,17,position_only
causal_contextual_topk1_control,15,3,6,position_only
causal_contextual_topk1_control,14,3,7,position_only
causal_contextual_topk1_control,5,3,21,position_only
causal_contextual_topk1_control,4,3,5,position_only
causal_contextual_topk1_control,2,3,10,position_only
causal_contextual_topk1_control,1,3,0,position_only
causal_contextual_topk1_control,1,3,12,position_only
causal_contextual_topk1_control,1,3,18,position_only
causal_contextual_topk1_control,10,3,11,past_context_only
causal_contextual_topk1_control,6,3,17,past_context_only
causal_contextual_topk1_control,5,3,20,past_context_only
causal_contextual_topk1_control,5,3,3,past_context_only
causal_contextual_topk1_control,5,3,6,past_context_only
causal_contextual_topk1_control,4,3,13,past_context_only
causal_contextual_topk1_control,3,3,1,past_context_only
causal_contextual_topk1_control,3,3,10,past_context_only
causal_contextual_topk1_control,3,3,12,past_context_only
causal_contextual_topk1_control,3,3,21,past_context_only
causal_contextual_topk1_control,3,3,22,past_context_only
causal_contextual_topk1_control,3,3,9,past_context_only
causal_contextual_topk1_control,2,3,0,past_context_only
causal_contextual_topk1_control,2,3,7,past_context_only
causal_contextual_topk1_control,1,3,14,past_context_only
causal_contextual_topk1_control,1,3,15,past_context_only
causal_contextual_topk1_control,1,3,18,past_context_only
causal_contextual_topk1_control,1,3,19,past_context_only
causal_contextual_topk1_control,1,3,2,past_context_only
causal_contextual_topk1_control,1,3,23,past_context_only
causal_contextual_topk1_control,1,3,5,past_context_only
